A	'ə	 ə 
tenebra	t ə n 'e β ɾ ə	 t ə n 'ɛ β ɾ ə 
tenebres	t ə n 'e β ɾ ə s	 t ə n 'ɛ β ɾ ə s 
tenebrosa	t ə n ə β ɾ 'o z ə	 t ə n ə β ɾ 'ɔ z ə 
tenebroses	t ə n ə β ɾ 'o z ə s	 t ə n ə β ɾ 'ɔ z ə s 
tenebrosos	t ə n ə β ɾ 'o z u s	 t ə n ə β ɾ 'ɔ z u s 
tenen	t 'e n ə n	 t 'ɛ n ə n 
tenor	t ə n 'o r	 t ə n 'o 
tens	t 'e n s	 t 'ɛ n s 
téntol	t 'e n t u l	 t 'e n t 'ɔ l 
Ter	t 'e r	 t 'ɛ 
tercer	t ə r s 'e	 t ə r s 'ɛ 
tercera	t ə r s 'e ɾ ə	 t ə r s 'ɛ ɾ ə 
terme	t 'e r m ə	 t 'ɛ r m ə 
termes	t 'e r m ə s	 t 'ɛ r m ə s 
terrassenc	t ə r ə s 'ɛ ŋ	 t ə r ə s 'ɛ n s 
terrestre	t ə r 'e s t ɾ ə	 t ə r 'ɛ s t ɾ ə 
terrestres	t ə r 'e s t ɾ ə s	 t ə r 'ɛ s t ɾ ə s 
terror	t ə r 'o r	 t ə r 'o 
test	t 'e s t	 t 'ɛ s t 
testa	t 'e s t ə	 t 'ɛ s t ə 
testament	t ə s t ə m 'e n	 t 'ɛ s t ə m 'ɛ n 
testicular	t ə s t i k u l 'a r	 t ə s t i k u l 'a 
testos	t 'e s t u s	 t 'ɛ s t u s 
tètanus	t 'ɛ t ə n u s	 t 'ɛ t ə n 'u s 
tetràgons	t ə t ɾ 'a ɣ u n s	 t ə t ɾ 'a ɣ 'o n s 
teu	t 'e w	 t 'ɛ w 
teuladí	t ə w l ə ð 'i	 t ə w l 'a ð 'i 
teus	t 'e w s	 t 'ɛ w s 
teva	t 'e β ə	 t 'ɛ β ə 
teves	t 'e β ə s	 t 'ɛ β ə s 
text	t 'e k s t	 t 'ɛ k s t 
textos	t 'e k s t u s	 t 'ɛ k s t u s 
timoner	t i m u n 'e	 t i m u n 'ɛ 
tinamú	t i n ə m 'u	 t i n 'a m 'u 
tinc	t 'i ŋ	 t 'i ŋ k 
tinent	t i n 'e n	 t i n 'ɛ n 
tinter	t i n t 'e	 t i n t 'ɛ 
tir	t 'i r	 t 'i 
tiroteig	t i ɾ u t 'ɛ t ʃ	 t i ɾ u t 'ɛ ʃ 
tisora	t i z 'o ɾ ə	 t i z 'ɔ ɾ ə 
tisores	t i z 'o ɾ ə s	 t i z 'ɔ ɾ ə s 
titella	t i t 'e ʎ ə	 t i t 'ɛ ʎ ə 
titllada	t i ʎ ʎ 'a ð ə	 t i t ə l 'a ð ə 
titllades	t i ʎ ʎ 'a ð ə s	 t i t ə l 'a ð ə s 
titllat	t i ʎ ʎ 'a t	 t i t ə l 'a t 
titllats	t i ʎ ʎ 'a t s	 t i t ə l 'a t s 
titot	t i t 'ɔ t	 t i t 'o t 
titubeig	t i t u β 'ɛ t ʃ	 t i t u β 'ɛ ʃ 
titular	t i t u l 'a r	 t i t u l 'a 
to	t 'ɔ	 t 'o 
toc	t 'ɔ k	 t 'o k 
tocs	t 'ɔ k s	 t 'o k s 
tofenc	t u f 'ɛ ŋ	 t u f 'ɛ n s 
toldran	t u l d ɾ 'a n	 t 'ɔ l d ɾ 'a n 
tomba	t 'o m b ə	 t 'ɔ m b ə 
tomben	t 'o m b ə n	 t 'ɔ m b ə n 
tombes	t 'o m b ə s	 t 'ɔ m b ə s 
tómbol	t 'o m b u l	 t 'o m b 'ɔ l 
ton	t 'u n	 t 'o n 
tona	t 'o n ə	 t 'ɔ n ə 
tones	t 'o n ə s	 t 'ɔ n ə s 
tons	t 'ɔ n s	 t 'o n s 
topen	t 'o p ə n	 t 'ɔ p ə n 
topi	t 'o p i	 t 'ɔ p i 
topin	t 'o p i n	 t 'ɔ p i n 
topo	t 'o p u	 t 'ɔ p u 
tora	t 'o ɾ ə	 t 'ɔ ɾ ə 
tòrcer	t 'ɔ r s ə	 t 'ɔ r s ə r 
torçuda	t u r s 'u ð ə	 t 'ɔ r s 'u ð ə 
torçudes	t u r s 'u ð ə s	 t 'ɔ r s 'u ð ə s 
torçut	t u r s 'u t	 t 'ɔ r s 'u t 
torçuts	t u r s 'u t s	 t 'ɔ r s 'u t s 
tord	t 'o r t	 t 'o r 
torna	t 'o r n ə	 t 'ɔ r n ə 
torneig	t u r n 'ɛ t ʃ	 t u r n 'ɛ ʃ 
tornen	t 'o r n ə n	 t 'ɔ r n ə n 
tornes	t 'o r n ə s	 t 'ɔ r n ə s 
torni	t 'o r n i	 t 'ɔ r n i 
tornin	t 'o r n i n	 t 'ɔ r n i n 
tornis	t 'o r n i s	 t 'ɔ r n i s 
torno	t 'o r n u	 t 'ɔ r n u 
torradora	t u r ə ð 'o ɾ ə	 t u r ə ð 'ɔ ɾ ə 
torre	t 'o r ə	 t 'ɔ r ə 
torrent	t u r 'e n	 t u r 'ɛ n 
torres	t 'o r ə s	 t 'ɔ r ə s 
tors	t 'ɔ r s	 t 'o s 
tort	t 'ɔ r t	 t 'o r t 
tortell	t u r t 'e ʎ	 t u r t 'ɛ ʎ 
tortuga	t u r t 'u ɣ ə	 t 'ɔ r t 'u ɣ ə 
tortura	t u r t 'u ɾ ə	 t 'ɔ r t 'u ɾ ə 
tortures	t u r t 'u ɾ ə s	 t 'ɔ r t 'u ɾ ə s 
torturo	t u r t 'u ɾ u	 t 'ɔ r t 'u ɾ u 
tosca	t 'o s k ə	 t 'ɔ s k ə 
tossut	t u s 'u t	 t 'ɔ s 'u t 
tota	t 'o t ə	 t 'ɔ t ə 
totes	t 'o t ə s	 t 'ɔ t ə s 
tothom	t u t 'ɔ m	 t u t 'a m 
tothora	t u t 'ɔ ɾ ə	 t u t u ɾ ə 
totxo	t 'o t ʃ u	 t 'ɔ t ʃ u 
tova	t 'o β ə	 t 'ɔ β ə 
trabeació	t ɾ ə β e ə s i 'o	 t ɾ ə β ə ə s i 'o 
tractament	t ɾ ə k t ə m 'e n	 t ɾ 'a k t ə m 'ɛ n 
traïdora	t ɾ ə i ð 'o ɾ ə	 t ɾ ə i ð 'ɔ ɾ ə 
traïdores	t ɾ ə i ð 'o ɾ ə s	 t ɾ ə i ð 'ɔ ɾ ə s 
transcendència	t ɾ ə s ə n d 'ɛ n s i ə	 t ɾ ə n s ə n d 'ɛ n s i ə 
transcórrer	t ɾ ə n s k 'o r ə	 t ɾ ə n s k 'o r 'e 
transició	t ɾ ə n z i s i 'o	 t ɾ ə n s i s i 'o 
transigir	t ɾ ə n z i ʒ 'i	 t ɾ ə n s i ʒ 'i 
transitar	t ɾ ə n z i t 'a	 t ɾ ə n s i t 'a 
transitiu	t ɾ ə n z i t 'i w	 t ɾ ə n s i t 'i w 
transitiva	t ɾ ə n z i t 'i β ə	 t ɾ ə n s i t 'i β ə 
transitori	t ɾ ə n z i t 'ɔ ɾ i	 t ɾ ə n s i t 'ɔ ɾ i 
Transnístria	t ɾ ə n z n 'i s t ɾ i ə	 t ɾ ə n s n 'i s t ɾ 'i ə 
transparent	t ɾ ə n s p ə ɾ 'e n	 t ɾ ə n s p ə ɾ 'ɛ n 
transsexual	t ɾ ə n s ə k s u 'a l	 t ɾ 'a n s ə k s u 'a l 
transsexualitat	t ɾ ə n s ə k s u ə l i t 'a t	 t ɾ 'a n s ə k s u ə l i t 'a t 
transsiberià	t ɾ ə n s i β ə ɾ i 'a	 t ɾ 'a n s i β ə ɾ i 'a 
Transsiberià	t ɾ ə n s i β ə ɾ i 'a	 t ɾ 'a n s i β ə ɾ i 'a 
trapezista	t ɾ ə p ə z 'i s t ə	 t ɾ 'a p ə z 'i s t ə 
trapezoide	t ɾ ə p ə z 'ɔ j ð ə	 t ɾ 'a p ə z 'ɔ j ð ə 
tràquea	t ɾ 'a k e ə	 t ɾ 'a k ə ə 
trasplantament	t ɾ ə s p l ə n t ə m 'e n	 t ɾ ə s p l 'a n t ə m 'ɛ n 
traster	t ɾ ə s t 'e	 t ɾ ə s t 'ɛ 
travessada	t ɾ ə β ə s 'a ð ə	 t ɾ 'a β ə s 'a ð ə 
travessades	t ɾ ə β ə s 'a ð ə s	 t ɾ 'a β ə s 'a ð ə s 
travessar	t ɾ ə β ə s 'a	 t ɾ 'a β ə s 'a 
travessat	t ɾ ə β ə s 'a t	 t ɾ 'a β ə s 'a t 
travessats	t ɾ ə β ə s 'a t s	 t ɾ 'a β ə s 'a t s 
travessia	t ɾ ə β ə s 'i ə	 t ɾ 'a β ə s 'i ə 
travessies	t ɾ ə β ə s 'i ə s	 t ɾ 'a β ə s 'i ə s 
tremolosa	t ɾ ə m u l 'o z ə	 t ɾ ə m u l 'ɔ z ə 
tremp	t ɾ 'e m	 t ɾ 'ɛ m p 
Tremp	t ɾ 'e m	 t ɾ 'ɛ m p 
trempera	t ɾ ə m p 'e ɾ ə	 t ɾ ə m p 'ɛ ɾ ə 
trenc	t ɾ 'ɛ ŋ	 t ɾ 'ɛ n s 
trencament	t ɾ ə ŋ k ə m 'e n	 t ɾ 'ɛ ŋ k ə m 'ɛ n 
trenqués	t ɾ ə ŋ k 'e s	 t ɾ 'ɛ ŋ k 'e s 
trepa	t ɾ 'e p ə	 t ɾ 'ɛ p ə 
trepes	t ɾ 'e p ə s	 t ɾ 'ɛ p ə s 
trepig	t ɾ ə p 'i t ʃ	 t ɾ ə p 'i ɣ 
tresor	t ɾ ə z 'ɔ r	 t ɾ ə z 'o 
tresorer	t ɾ ə z u ɾ 'e	 t ɾ ə z u ɾ 'ɛ 
tret	t ɾ 'e t	 t ɾ 'ɛ t 
treta	t ɾ 'e t ə	 t ɾ 'ɛ t ə 
tretes	t ɾ 'e t ə s	 t ɾ 'ɛ t ə s 
trets	t ɾ 'e t s	 t ɾ 'ɛ t s 
tretze	t ɾ 'e d z ə	 t ɾ 'ɛ d z ə 
treva	t ɾ 'e β ə	 t ɾ 'ɛ β ə 
trident	t ɾ i ð 'e n	 t ɾ i ð 'ɛ n 
trinxera	t ɾ i n ʃ 'e ɾ ə	 t ɾ i n ʃ 'ɛ ɾ ə 
trinxeraire	t ɾ i n ʃ ə ɾ 'a j ɾ ə	 t ɾ i n ʃ ə ɾ 'a 'i ɾ ə 
trituradora	t ɾ i t u ɾ ə ð 'o ɾ ə	 t ɾ i t u ɾ ə ð 'ɔ ɾ ə 
triumvirat	t ɾ i w m b i ɾ 'a t	 t ɾ i u m b i ɾ 'a t 
tro	t ɾ 'ɔ	 t ɾ 'o 
tromba	t ɾ 'o m b ə	 t ɾ 'ɔ m b ə 
trompa	t ɾ 'o m p ə	 t ɾ 'ɔ m p ə 
trompes	t ɾ 'o m p ə s	 t ɾ 'ɔ m p ə s 
tron	t ɾ 'ɔ n	 t ɾ 'o n 
tronc	t ɾ 'o ŋ	 t ɾ 'o ŋ k 
tronera	t ɾ u n 'e ɾ ə	 t ɾ u n 'ɛ ɾ ə 
tropa	t ɾ 'o p ə	 t ɾ 'ɔ p ə 
tropes	t ɾ 'o p ə s	 t ɾ 'ɔ p ə s 
tros	t ɾ 'ɔ s	 t ɾ 'o s 
tsar	t s 'a r	 ə s 'a 
tsarista	t s ə ɾ 'i s t ə	 d z ə ɾ 'i s t ə 
tub	t 'u p	 t 'u 
tubular	t u β u l 'a r	 t u β u l 'a 
tuitejada	t u j t ə ʒ 'a ð ə	 t 'u j t ə ʒ 'a ð ə 
tuitejades	t u j t ə ʒ 'a ð ə s	 t 'u j t ə ʒ 'a ð ə s 
tuitejar	t u j t ə ʒ 'a	 t 'u j t ə ʒ 'a 
tuitejat	t u j t ə ʒ 'a t	 t 'u j t ə ʒ 'a t 
tuitejats	t u j t ə ʒ 'a t s	 t 'u j t ə ʒ 'a t s 
tumor	t u m 'o r	 t u m 'o 
tungstè	t u ŋ s t 'ɛ	 t 'u ŋ s t 'ɛ 
turment	t u r m 'e n	 t 'u r m 'ɛ n 
turquès	t u r k 'ɛ s	 t 'u r k 'ɛ s 
turquesa	t u r k 'ɛ z ə	 t 'u r k 'ɛ z ə 
Turquia	t u r k 'i ə	 t 'u r k 'i ə 
tutú	t u t 'u	 t 'u t 'u 
txagatai	t ʃ ə ɣ ə t 'a j	 t ʃ ə ɣ ə t 'a i 
ubiqüitat	u β i k w i t 'a t	 u β i k i t 'a t 
Udmúrtia	u d m 'u r t i ə	 'u d m 'u r t i ə 
ufanosos	u f ə n 'o z u s	 u f ə n 'ɔ z u s 
ulleres	u ʎ 'e ɾ ə s	 u ʎ 'ɛ ɾ ə s 
ulterior	u l t ə ɾ i 'o r	 u l t ə ɾ i 'o 
Úmbria	'u m b ɾ i ə	 'u m b ɾ 'i ə 
únic	'u n i k	 ' u n i k 
uniforme	u n i f 'o r m ə	 u n i f 'ɔ r m ə 
uniformes	u n i f 'o r m ə s	 u n i f 'ɔ r m ə s 
untura	u n t 'u ɾ ə	 'u n t 'u ɾ ə 
urgellenc	u r ʒ ə ʎ 'ɛ ŋ	 u r ʒ ə ʎ 'ɛ n s 
Uruguai	u ɾ u ɣ w 'a j	 u ɾ u ɣ w 'a i 
uruguaià	u ɾ u ɣ w ə j 'a	 u ɾ u ɣ u 'a j 'a 
us	'u s	 u s 
úter	'u t ə r	 'u t 'e 
vaguista	b ə ɣ 'i s t ə	 b ə ɣ u 'i s t ə 
vaig	b 'a t ʃ	 b 'a 'i ə 
vailet	b ə j l 'ɛ t	 b ə i l 'ɛ t 
vainilla	b ə j n 'i ʎ ə	 b ə i n 'i ʎ ə 
vainilles	b ə j n 'i ʎ ə s	 b ə i n 'i ʎ ə s 
vair	b 'a j r	 b 'a 'i 
vaiverejar	b ə j β ə ɾ ə ʒ 'a	 b 'a j β ə ɾ ə ʒ 'a 
valguda	b ə l ɣ 'u ð ə	 b 'a l ɣ 'u ð ə 
valgudes	b ə l ɣ 'u ð ə s	 b 'a l ɣ 'u ð ə s 
valgut	b ə l ɣ 'u t	 b 'a l ɣ 'u t 
valguts	b ə l ɣ 'u t s	 b 'a l ɣ 'u t s 
vallenc	b ə ʎ 'ɛ ŋ	 b ə ʎ 'ɛ n s 
valona	b ə l 'o n ə	 b ə l 'ɔ n ə 
valor	b ə l 'o r	 b ə l 'o 
valora	b ə l 'o ɾ ə	 b ə l 'ɔ ɾ ə 
vampir	b ə m p 'i r	 b ə m p 'i 
vanuatenc	b ə n u ə t 'ɛ ŋ	 b ə n u ə t 'ɛ n s 
ve	b 'e	 b 'ɛ 
vegetarianisme	b ə ʒ ə t ə ɾ i ə n 'i z m ə	 b ə ʒ ə t ə ɾ 'i ə n 'i z m ə 
vehemència	b ə ə m 'ɛ n s i ə	 b e ə m 'ɛ n s i ə 
vehement	b ə ə m 'e n	 b 'ɛ ə m 'ɛ n 
vehicle	b ə 'i k l ə	 b ə z 'i k l ə 
veler	b ə l 'e	 b ə l 'ɛ 
vell	b 'e ʎ	 b 'ɛ ʎ 
vella	b 'e ʎ ə	 b 'ɛ ʎ ə 
veloç	b ə l 'ɔ s	 b ə l 'o s 
vèncer	b 'ɛ n s ə	 b 'ɛ n s ə r 
venciment	b ə n s i m 'e n	 b 'ɛ n s i m 'ɛ n 
vendrellenc	b ə n d ɾ ə ʎ 'ɛ ŋ	 b ə n d ɾ ə ʎ 'ɛ n s 
venera	b ə n 'e ɾ ə	 b ə n 'ɛ ɾ ə 
vent	b 'e n	 b 'ɛ n 
ventre	b 'e n t ɾ ə	 b 'ɛ n t ɾ ə 
verb	b 'ɛ r p	 b 'ɛ r 
verds	b 'ɛ r s	 b 'ɛ r t s 
versemblança	b ə r s ə m b l 'a n s ə	 b 'ɛ r s ə m b l 'a n s ə 
ves	b 'e s	 b 'ɛ s 
vespa	b 'e s p ə	 b 'ɛ s p ə 
vesper	b ə s p 'e	 b ə s p 'ɛ r 
vespre	b 'e s p ɾ ə	 b 'ɛ s p ɾ ə 
vessament	b ə s ə m 'e n	 b 'ɛ s ə m 'ɛ n 
vestimenta	b ə s t i m 'e n t ə	 b ə s t i m 'ɛ n t ə 
veure's	b 'ɛ w ɾ ə s	 b ə w ɾ 'ɛ s 
vident	b i ð 'e n	 b i ð 'ɛ n 
vigor	b i ɣ 'o r	 b i ɣ 'o 
vinc	b 'i ŋ	 b 'i ŋ k 
vinent	b i n 'e n	 b i n 'ɛ n 
violent	b i u l 'e n	 b i u l 'ɛ n 
virrei	b i r 'e j	 b i r 'ɛ i 
virtut	b i r t 'u t	 b 'i r t 'u t 
viticultura	b i t i k u l t 'u ɾ ə	 b i t i k 'u l t 'u ɾ ə 
viuda	b 'i w ð ə	 b 'i 'u ð ə 
vivent	b i β 'e n	 b i β 'ɛ n 
vol	b 'ɔ l	 b 'o l 
volea	b u l 'e ə	 b u l 'ɛ ə 
volguda	b u l ɣ 'u ð ə	 b 'ɔ l ɣ 'u ð ə 
volgudes	b u l ɣ 'u ð ə s	 b 'ɔ l ɣ 'u ð ə s 
volgut	b u l ɣ 'u t	 b 'ɔ l ɣ 'u t 
volguts	b u l ɣ 'u t s	 b 'ɔ l ɣ 'u t s 
vols	b 'ɔ l s	 b 'o l s 
vorera	b u ɾ 'e ɾ ə	 b u ɾ 'ɛ ɾ ə 
voto	b 'o t u	 b 'ɔ t u 
vuitada	b u j t 'a ð ə	 b u i t 'a ð ə 
vuitanta	b u j t 'a n t ə	 b u i t 'a n t ə 
vulgar	b u l ɣ 'a r	 b u l ɣ 'a 
wattímetre	b ə t 'i m ə t ɾ ə	 b ə t t 'i m ə t ɾ ə 
web	b 'e p	 b 'ɛ p 
whisky	w 'i s k i	 ə 'i s k 
xai	ʃ 'a j	 ʃ 'a i 
xaloc	ʃ ə l 'ɔ k	 ʃ ə l 'o k 
xarop	ʃ ə ɾ 'ɔ p	 ʃ ə ɾ 'o p 
xativí	ʃ ə t i β 'i	 ʃ ə t 'i β 'i 
Xavier	ʃ ə β i 'e	 ʃ ə β i 'ɛ r 
xeic	ʃ 'ɛ j k	 ʃ 'ɛ i k 
xicot	ʃ i k 'ɔ t	 ʃ i k 'o t 
xíndria	ʃ 'i n d ɾ i ə	 ʃ 'i n d ɾ 'i ə 
xipolleig	ʃ i p u ʎ 'ɛ t ʃ	 ʃ i p u ʎ 'ɛ ʃ 
xiprer	ʃ i p ɾ 'e	 ʃ i p ɾ 'ɛ 
xiulada	ʃ i w l 'a ð ə	 ʃ i u l 'a ð ə 
xiulades	ʃ i w l 'a ð ə s	 ʃ i u l 'a ð ə s 
xiulador	ʃ i w l ə ð 'o	 ʃ i u l ə ð 'o 
xiular	ʃ i w l 'a	 ʃ i u l 'a 
xiulat	ʃ i w l 'a t	 ʃ i u l 'a t 
xiulats	ʃ i w l 'a t s	 ʃ i u l 'a t s 
xiulet	ʃ i w l 'ɛ t	 ʃ i u l 'ɛ t 
xiuxiuejar	ʃ i w ʃ i w ə ʒ 'a	 ʃ i w ʃ 'i w ə ʒ 'a 
xoc	ʃ 'ɔ k	 ʃ 'o k 
xocs	ʃ 'ɔ k s	 ʃ 'o k s 
xofer	ʃ u f 'e	 ʃ u f 'ɛ r 
xou	ʃ 'ɔ w	 ʃ 'o w 
xucrut	ʃ u k ɾ 'u t	 ʃ 'u k ɾ 'u t 
yazidisme	j ə z i ð 'i z m ə	 k ə z i ð 'i z m ə 
Zamora	z ə m 'o ɾ ə	 z ə m 'ɔ ɾ ə 
zinc	z 'i ŋ	 z 'i ŋ k 
zona	z 'o n ə	 z 'ɔ n ə 
zuau	z u 'a w	 ə w 'a w 
zumzeig	z u m z 'ɛ t ʃ	 z u m z 'ɛ ʃ 
zumzejar	z u m z ə ʒ 'a	 z 'u m z ə ʒ 'a 
de	d 'ə	 d ə 
que	k 'ə	 k ə 
la	l 'ə	 l ə 
i	'i	 i 
a	'ə	 ə 
el	'ə l	 ə l 
per	p 'ə r	 p 'e 
en	'ə n	 ə n 
les	l 'ə s	 l ə s 
els	'ə l s	 'ɛ l s 
del	d 'ə l	 d ə l 
amb	'ə m	 'a m b 
al	'ə l	 ə l 
es	'ə s	 ə s 
El	'ə l	 ə l 
dels	d 'ə l s	 d 'ɛ l s 
hi	'i	 i 
La	l 'ə	 l ə 
o	'ɔ	 'o 
si	s 'i	 s i 
em	'ə m	 ə m 
li	l 'i	 l i 
seva	s 'e β ə	 s 'ɛ β ə 
fer	f 'e	 f 'ɛ r 
ens	'ə n s	 ə n s 
Els	'ə l s	 'ɛ l s 
perquè	p ə r k 'ɛ	 p 'ɛ r k 'ɛ 
era	'e ɾ ə	 'ɛ ɾ ə 
A	'ə	 ə 
aquest	ə k 'ɛ t	 ə k 'ɛ s t 
als	'ə l s	 'a l s 
sobre	s 'o β ɾ ə	 s 'ɔ β ɾ ə 
vaig	b 'a t ʃ	 b 'a 'i ə 
En	'ə n	 ə n 
Per	p 'ə r	 p 'e 
Si	s 'i	 s i 
sense	s 'e n s ə	 s 'ɛ n s ə 
ho	'u	 'ɔ 
temps	t 'e m s	 t 'ɛ m p s 
De	d 'ə	 d ə 
pel	p 'ə l	 p 'ɛ l 
entre	'e n t ɾ ə	 'ɛ n t ɾ ə 
fet	f 'e t	 f 'ɛ t 
meva	m 'e β ə	 m 'ɛ β ə 
jo	ʒ 'ɔ	 ʒ 'o 
sempre	s 'e m p ɾ ə	 s 'ɛ m p ɾ ə 
I	'i	 i 
he	'e	 'ɛ 
us	'u s	 u s 
pot	p 'ɔ t	 p 'o t 
cent	s 'e n	 s 'ɛ n 
cop	k 'ɔ p	 k 'o p 
cinc	s 'i ŋ	 s 'i ŋ k 
mateix	m ə t 'e ʃ	 m ə t 'ɛ ʃ 
altres	'a l t ɾ ə s	 ' a l t ɾ ə s 
seves	s 'e β ə s	 s 'ɛ β ə s 
han	'a n	 i 'a n 
se	s 'ə	 s ə 
gent	ʒ 'e n	 ʒ 'ɛ n 
Les	l 'ə s	 l ə s 
Barcelona	b ə r s ə l 'o n ə	 b ə r s ə l 'ɔ n ə 
sistema	s i s t 'e m ə	 s i s t 'ɛ m ə 
ell	'e ʎ	 'ɛ ʎ 
Em	'ə m	 ə m 
tota	t 'o t ə	 t 'ɔ t ə 
ella	'e ʎ ə	 'ɛ ʎ ə 
et	'ə t	 ə t 
mentre	m 'e n t ɾ ə	 m 'ɛ n t ɾ ə 
moment	m u m 'e n	 m 'ɔ m 'ɛ n 
des	d 'e s	 d 'ɛ s 
Jo	ʒ 'ɔ	 ʒ 'o 
Es	'ə s	 ə s 
lloc	ʎ 'ɔ k	 ʎ 'o k 
primer	p ɾ i m 'e	 p ɾ i m 'ɛ 
Al	'ə l	 ə l 
hores	'ɔ ɾ ə s	 ə ɾ ə s 
Tinc	t 'i ŋ	 t 'i ŋ k 
totes	t 'o t ə s	 t 'ɔ t ə s 
persones	p ə r s 'o n ə s	 p ə r s 'ɔ n ə s 
manera	m ə n 'e ɾ ə	 m ə n 'ɛ ɾ ə 
Aquest	ə k 'ɛ t	 ə k 'ɛ s t 
primera	p ɾ i m 'e ɾ ə	 p ɾ i m 'ɛ ɾ ə 
Hi	'i	 i 
vol	b 'ɔ l	 b 'o l 
poc	p 'ɔ k	 p 'o k 
diferents	d i f ə ɾ 'e n s	 d i f ə ɾ 'ɛ n s 
haver	ə β 'ɛ	 ə β 'ɛ r 
altre	'a l t ɾ ə	 ' a l t ɾ ə 
nom	n 'ɔ m	 n 'o m 
carrer	k ə r 'e	 k ə r 'ɛ 
tenen	t 'e n ə n	 t 'ɛ n ə n 
ningú	n i ŋ g 'u	 n 'i ŋ g 'u 
Li	l 'i	 l i 
Amb	'ə m	 'a m b 
tinc	t 'i ŋ	 t 'i ŋ k 
centre	s 'e n t ɾ ə	 s 'ɛ n t ɾ ə 
sota	s 'o t ə	 s 'ɔ t ə 
aquests	ə k 'ɛ t s	 ə k 'ɛ s t s 
s'hi	s 'i	 s 'ɔ 
persona	p ə r s 'o n ə	 p ə r s 'ɔ n ə 
fent	f 'e n	 f 'ɛ n 
bon	b 'ɔ n	 b 'o n 
ben	b 'e n	 b 'ɛ n 
pels	p 'ə l s	 p 'ɛ l s 
mig	m 'i t ʃ	 m 'i ə 
sol	s 'ɔ l	 s 'o l 
mesos	m 'e z u s	 m 'ɛ z u s 
finestra	f i n 'e s t ɾ ə	 f i n 'ɛ s t ɾ ə 
cotxe	k 'o t ʃ ə	 k 'ɔ t ʃ ə 
compte	k 'o m t ə	 k 'ɔ m p t ə 
Ho	'u	 'ɔ 
moltes	m 'o l t ə s	 m 'ɔ l t ə s 
mateixa	m ə t 'e ʃ ə	 m ə t 'ɛ ʃ ə 
eren	'e ɾ ə n	 'ɛ ɾ ə n 
prop	p ɾ 'ɔ p	 p ɾ 'o p 
mes	m 'e s	 m 'ɛ s 
gairebé	g ə j ɾ ə β 'e	 g ə i ɾ ə β 'e 
Queden	k 'e ð ə n	 k 'ɛ ð ə n 
Ella	'e ʎ ə	 'ɛ ʎ ə 
paper	p ə p 'e	 p ə p 'ɛ 
web	b 'e p	 b 'ɛ p 
potser	p u t s 'e	 p u t s 'ɛ 
mort	m 'ɔ r t	 m 'o r t 
altra	'a l t ɾ ə	 ' a l t ɾ ə 
cos	k 'ɔ s	 k 'o s 
Era	'e ɾ ə	 'ɛ ɾ ə 
forma	f 'o r m ə	 f 'ɔ r m ə 
coma	k 'o m ə	 k 'ɔ m ə 
vols	b 'ɔ l s	 b 'o l s 
ells	'e ʎ s	 'ɛ ʎ s 
home	'ɔ m ə	 u m ə 
ve	b 'e	 b 'ɛ 
llei	ʎ 'e j	 ʎ 'ɛ i 
sento	s 'e n t u	 s 'ɛ n t u 
gaire	g 'a j ɾ ə	 g 'a 'i ɾ ə 
He	'e	 'ɛ 
hora	'ɔ ɾ ə	 ə ɾ ə 
Vaig	b 'a t ʃ	 b 'a 'i ə 
se'n	s 'ə n	 s 'ɛ n 
estona	ə s t 'o n ə	 ə s t 'ɔ n ə 
darrere	d ə r 'e ɾ ə	 d ə r 'ɛ ɾ ə 
teva	t 'e β ə	 t 'ɛ β ə 
exemple	ə g z 'e m p l ə	 ə k s 'ɛ m p l ə 
zona	z 'o n ə	 z 'ɔ n ə 
tretze	t ɾ 'e d z ə	 t ɾ 'ɛ d z ə 
tothom	t u t 'ɔ m	 t u t 'a m 
tema	t 'e m ə	 t 'ɛ m ə 
Ell	'e ʎ	 'ɛ ʎ 
sols	s 'ɔ l s	 s 'o l s 
fitxers	f i t ʃ 'e s	 f i t ʃ 'ɛ r s 
molta	m 'o l t ə	 m 'ɔ l t ə 
dotze	d 'o d z ə	 d 'ɔ d z ə 
camp	k 'a m	 k 'a m p 
nivell	n i β 'e ʎ	 n i β 'ɛ ʎ 
Potser	p u t s 'e	 p u t s 'ɛ 
sent	s 'e n	 s 'ɛ n 
queda	k 'e ð ə	 k 'ɛ ð ə 
pell	p 'e ʎ	 p 'ɛ ʎ 
noi	n 'ɔ j	 n 'o i 
fort	f 'ɔ r t	 f 'o r t 
Ens	'ə n s	 ə n s 
valors	b ə l 'o r s	 b ə l 'o s 
moments	m u m 'e n s	 m u m 'ɛ n s 
llengua	ʎ 'e ŋ g w ə	 ʎ 'ɛ ŋ g w ə 
Josep	ʒ u z 'ɛ p	 ʒ u s 'ɛ p 
veig	b 'ɛ t ʃ	 b 'ɛ ʃ 
bancs	b 'a ŋ s	 b 'a ŋ k s 
tingut	t i ŋ g 'u t	 t 'i ŋ g 'u t 
tard	t 'a r t	 t 'a r 
segle	s 'e g g l ə	 s 'ɛ g l ə 
gener	ʒ ə n 'e	 ʒ ə n 'ɛ 
segona	s ə ɣ 'o n ə	 s ə ɣ 'ɔ n ə 
hagi	'a ʒ i	 i 'a ʒ i 
fitxer	f i t ʃ 'e	 f i t ʃ 'ɛ 
tros	t ɾ 'ɔ s	 t ɾ 'o s 
